Cluster 0 Summary
Number of Plants: 12513
Total Capacity: 1,196,634.6 MW
Average Distance to Cluster Center: 1378.39 km
Closest Plant to Menomonie: "Menomonie" (1.2 km)
Primary Sources:
  - solar: 5783
  - natural gas: 1963
  - hydroelectric: 1359
  - wind: 1323
  - petroleum: 759
  - biomass: 603
  - batteries: 294
  - coal: 200
  - other: 74
  - geothermal: 66
  - nuclear: 54
  - pumped storage: 35

Plant-Level Data:
Plant_Name,PrimSource,Total_MW,Distance_km,Cluster,Dist_to_ClusterCenter
Stanberry,natural gas,4.3,561.1573710099016,0,246.45227147855394
Ray D Nixon,coal,268.0,1265.2654347252053,0,1070.0208418265297
Coyote,coal,427.0,806.3872827320394,0,1212.5121614205311
Springerville,coal,1632.8,1880.277398304961,0,1577.1308819919257
North Valmy,coal,522.0,2094.3831721284378,0,2122.4563971028406
Seneca Generation LLC,pumped storage,463.4,1095.8834084436223,0,1182.099516315496
Hoover Dam (AZ),hydroelectric,1039.7,2157.461609088892,0,1994.7363845727168
Astoria Generating Station,natural gas,1315.2,1533.374000302889,0,1590.054871729541
Cherry Street,natural gas,14.6,1657.179601593652,0,1797.994030997475
Monroe Street,hydroelectric,15.0,1975.3008544406305,0,2244.6252505016623
Upper Falls,hydroelectric,10.2,1975.1752245300602,0,2244.5327049594584
Nine Springs,natural gas,11.5,289.3427093870289,0,538.1918319809031
Newhalem,hydroelectric,2.3,2257.921707720688,0,2548.1956961481683
Cabot Holyoke,hydroelectric,2.1,1580.6944807032269,0,1709.8854262089799
Colorado Energy Nations Company,natural gas,40.0,1230.152632427497,0,1110.6416039597048
Mosaic South Pierce Operations,other,37.0,2098.3320045972528,0,1558.4502793685388
Dinosaur Point,wind,17.0,2589.0094854602553,0,2523.8260689920025
Baptist Medical Center,natural gas,8.1,1850.6933838704413,0,1356.1826800741067
Covanta Hennepin Energy,biomass,33.7,107.80857104236937,0,695.538008129291
Lucky Peak Power Plant Project,hydroelectric,83.0,1922.92479509606,0,2045.4061598268343
WestRock-West Point Mill,biomass,101.0,1500.9540484649642,0,1365.9072291837176
Desert Peak Power Plant,geothermal,17.3,2282.9833302307675,0,2283.22030008978
Cutrale Citrus Juices USA I,natural gas,4.3,1994.0135216153662,0,1469.8591669856887
RED-Rochester, LLC,natural gas,120.0,1155.645724995823,0,1329.271296225243
Encina Water Pollution Control,biomass,3.2,2539.0676062389916,0,2324.4428371446215
General Electric Aircraft Engines,solar,2.1,1701.4047582927335,0,1846.5485858570348
Energy Center Dover,natural gas,103.0,1491.3577710719344,0,1452.9279241439474
Gilroy Power Plant,natural gas,101.0,2620.0242338013813,0,2556.6589905284454
Hillsborough Hosiery,hydroelectric,1.2,1609.6824191422868,0,1781.295138219877
Kaweah Delta District Hospital,natural gas,3.5,2483.885643826534,0,2380.7312746309008
Little Mac Project,hydroelectric,1.5,1837.4853117507914,0,1921.9158733230959
Fourche Creek Wastewater,biomass,1.3,1132.0143558522043,0,452.73518868169515
Fairhaven Power,biomass,16.0,2652.972752659527,0,2714.8040620717443
General Electric Diesel Engine Plant,petroleum,4.3,1043.7862200271543,0,1077.6029593347278
Mars Wrigley Confectionery US, LLC,natural gas,9.5,1459.585693917966,0,1513.741195218723
Derby Hydro,hydroelectric,8.6,1574.0120815691687,0,1660.8690351778841
Lockwood Hydroelectric Facility,hydroelectric,6.4,1756.257902249034,0,1987.6799931718947
Foothills Hydro Plant,hydroelectric,3.1,1237.4734023857927,0,1097.379794340357
Engineered Carbons Borger Cogen,other,18.8,1301.8195027545144,0,872.9536230266061
Strontia Springs Hydro Plant,hydroelectric,1.0,1243.4213955086623,0,1102.5883937967758
Total Energy Facilities,biomass,31.4,2565.7541912313604,0,2380.2781730741904
Hampton Facility,natural gas,3.8,1697.484137599969,0,1863.401651863177
Stevens Mills Dam,hydroelectric,2.0,1620.8481154186209,0,1807.1396820548596
John B Rich Memorial Power Station,coal,80.0,1357.383922286849,0,1397.916393308744
Grossmont Hospital,natural gas,4.2,2539.664384730098,0,2312.2053406126693
Hampshire Paper,hydroelectric,1.8,1310.1809943667681,0,1539.2581606371525
Harrisburg Facility,biomass,16.7,1334.4618257168263,0,1339.3595368496499
High Shoals Hydro (GA),hydroelectric,1.4,1424.927710231766,0,965.5251484716246
CIP II/AR Bridgewater Holdings - NJCOE,natural gas,4.1,1485.0344613635234,0,1528.6272531946909
Hoffmann LaRoche,natural gas,8.2,1512.5075826895074,0,1569.8830149271764
Hollow Dam Power Partnership,hydroelectric,0.6,1312.5673307194509,0,1541.553790642597
Gosselin Hydro Plant,hydroelectric,0.4,2609.6459524942106,0,2655.2918828189477
Indiana University of Pennsylvania,natural gas,24.0,1142.9622135505817,0,1147.560051630849
Deweys Mill,hydroelectric,2.9,1556.2722108851858,0,1750.699151795273
South Dry Creek Hydro,hydroelectric,2.0,1352.9345820583878,0,1558.0178949165615
Isabella Hydro Project,hydroelectric,11.8,2461.914098201573,0,2330.618673422432
Birch Creek Power,hydroelectric,2.6,1649.1892272789785,0,1790.0490812645978
Colver Green Energy,coal,110.0,1173.1313631092437,0,1177.2392514479566
Sierra Pacific Lincoln Facility,biomass,17.5,2506.5998485297087,0,2496.3071499435578
Decorative Panels Intl,natural gas,7.0,668.3952683460653,0,1017.7083219484969
Grant Town Power Plant,coal,80.0,1132.4971023567584,0,1055.0958415984542
Warrior Ridge Hydro,hydroelectric,2.8,1230.6170945937743,0,1241.3945668853319
Power Island,natural gas,110.0,1763.493005047901,0,1091.7381405395752
Brasfield,hydroelectric,2.9,1473.5108334506965,0,1310.5087294738116
Fresno Cogen Partners,natural gas,86.8,2529.5540932887593,0,2442.476623569277
Whitewater Hydro Plant,hydroelectric,1.3,2433.3769449924107,0,2231.9685147380756
Seadrift Coke LP,petroleum,7.6,1869.5915613747989,0,1210.8652179025732
Carson Cogeneration,natural gas,49.3,2556.0757985843393,0,2373.0402877790802
Cherokee Falls,hydroelectric,1.0,1401.7383030319072,0,1045.5131517519706
Childrens Hospital,petroleum,11.3,2548.820253415269,0,2323.7782156331177
M Street Jet,petroleum,50.0,1700.3620109081019,0,1840.6761392877029
Metro Wastewater Reclamation District,biomass,9.8,1208.4663084496042,0,1088.537752407488
Metropolitan Sewerage District,hydroelectric,2.4,1293.4356475947432,0,931.2452953468268
Mine Falls Generating Station,hydroelectric,3.2,1650.4805690689611,0,1807.0350836122902
Central Utility Plant,natural gas,8.3,1691.0569995691485,0,1056.3363447554054
Anson Abenaki Hydros,hydroelectric,25.1,1731.961928854228,0,1973.2668813460018
Cutrale Citrus Juices USA II,natural gas,8.6,2073.916684886969,0,1540.6002820770348
Castleton Energy Center,natural gas,67.7,1480.708000572338,0,1622.4732159836244
Tehachapi Wind Resource I,wind,8.7,2490.643663725178,0,2341.702846723271
CF Industries Yazoo City Complex,natural gas,20.0,1337.7553097017617,0,675.8835150057444
Moose River,hydroelectric,12.1,1325.7138957882023,0,1519.7785857390072
Philadlephia,hydroelectric,3.2,1285.6134942783083,0,1508.6135040898068
Mosaic Phosphates Uncle Sam,other,26.0,1652.5500299846217,0,980.5128270311284
Fernandina Beach Mill,biomass,80.0,1823.08098576742,0,1340.6825296680029
Mosaic Co Tampa Facility,other,68.0,2071.9190081222687,0,1524.1936776548587
Loma Linda University Cogen,natural gas,12.3,2470.3821476468197,0,2279.83186432382
Escanaba Mill,biomass,100.0,391.33468092295954,0,894.6099971048365
El Segundo Cogen,natural gas,171.6,2565.557417045237,0,2385.164877108812
Lower Saranac Hydroelectric Facility,hydroelectric,6.3,1450.4685360772605,0,1692.4108138072806
Snowbird Power Plant,natural gas,5.5,1676.2610504159318,0,1659.5929924759707
Alabama River Pulp,biomass,43.5,1527.2975465213704,0,913.1340327946323
Warrensburg Hydroelectric,hydroelectric,2.9,1450.250811018314,0,1637.2794365238233
Middle Falls Hydro,hydroelectric,2.2,1481.5575224599045,0,1650.4670925033818
Sissonville Hydro,hydroelectric,3.0,1332.9268820510724,0,1580.1210782188018
New York State Dam Hydro,hydroelectric,11.4,1477.0199066618839,0,1630.6057646116606
Tulare Success Power Project,hydroelectric,1.4,2471.0320095791108,0,2356.3568984008657
Merck Rahway Power Plant,natural gas,21.3,1513.8072069727605,0,1559.7008572242744
Leaf River Cellulose LLC,biomass,52.2,1536.2837902832696,0,889.2315807946302
Biron Mill,coal,55.3,176.3256312030935,0,665.5419136037827
Diana Hydroelectric,hydroelectric,1.7,1316.2077369259362,0,1537.8656700764668
Dolgeville Hydro,hydroelectric,5.2,1383.9766039360927,0,1551.4328781491683
Ticona Polymers Inc,natural gas,32.5,1994.432123242739,0,1343.7327841639856
Pixelle Specialty Solutions LLC - Chillicothe Facility,biomass,43.9,961.0889821179711,0,813.2257898883367
ArcelorMittal Burns Harbor,other,174.7,528.7184376098364,0,546.6757317937041
Domtar Kingsport Mill,natural gas,46.5,1214.307551771775,0,896.7513461915592
Haypress,hydroelectric,10.0,2419.2103483433734,0,2424.0605559621795
West Enfield Hydro,hydroelectric,9.5,1821.853381178789,0,2078.9032367138952
Haw River Hydro,hydroelectric,1.5,1453.6950037551237,0,1193.417912203819
Enterprise Products Operating,natural gas,18.0,1694.1271305027587,0,1021.2713154067893
California Institute of Technology,natural gas,11.1,2529.64822396709,0,2352.182502528825
Florida's Natural Growers,natural gas,7.5,2096.1847811414664,0,1564.9869829606212
Clement Dam Hydro LLC,hydroelectric,2.3,1624.8176579422877,0,1810.9104486982937
Kansas River Project,hydroelectric,7.0,711.0755516804504,0,249.33734983093612
Central Plant,petroleum,4.1,1377.0017568315254,0,989.1807162439881
Big Creek Water Works,hydroelectric,4.8,2603.482055229206,0,2657.3950875751925
Townsend Hydro,hydroelectric,4.2,1051.466716568687,0,1052.4837702761665
Cornell Hydro,hydroelectric,1.6,1268.3399655240896,0,1399.5506055774306
Beowawe,geothermal,14.1,2065.504987230011,0,2078.7959093952572
Big Valley Power LLC,biomass,8.7,2398.652114858424,0,2455.2987652531738
Bridgewater Power LP,biomass,16.0,1613.4536745169419,0,1811.3011582437198
King City Power Plant,natural gas,115.0,2630.9617559153344,0,2542.464632458541
South Forks Hydro,hydroelectric,8.0,1813.9162577711227,0,1891.854242202309
Bayou Cogen Plant,natural gas,300.0,1718.1220005443947,0,1045.8848614536985
Desert View Power,biomass,47.0,2416.8141987572963,0,2198.563929953242
Louisiana Sugar Refining,natural gas,5.3,1652.102952694095,0,981.2839823184784
Juniata Locomotive Shop,natural gas,1.5,1204.8561597072935,0,1211.896118807298
Dutchess Cnty Resource Recovery Facility,biomass,7.2,1495.856286795034,0,1593.8558534175152
Bellingham Cogeneration Facility,natural gas,264.0,1672.8801228464633,0,1801.1715180151793
Sayreville Cogeneration Facility,natural gas,292.0,1515.8414925995364,0,1552.5470586963163
Geismar,natural gas,80.1,1633.8251705443035,0,960.5728449756418
Copper Dam Plant,hydroelectric,1.0,2305.1273085488306,0,2504.644128980327
Peters Drive Plant,hydroelectric,0.3,2306.9853931529656,0,2506.581560702154
Mink Creek Hydro,hydroelectric,2.0,1613.0333661447532,0,1673.1064210347893
T B Simon Power Plant,natural gas,125.6,642.9149629967656,0,795.9127932582687
Southside Water Reclamation Plant,natural gas,6.4,1663.521595086957,0,1336.7862790890028
Marathon Bay Area Cogen,natural gas,103.5,2607.8130672446596,0,2577.5113510462975
Foster Wheeler Mt Carmel Cogen,coal,43.0,1336.954085165651,0,1376.7068042842
Greenleaf 2 Power Plant,natural gas,49.5,2521.71827342147,0,2520.601464837266
Greenleaf 1,natural gas,60.0,2529.989472167903,0,2526.78921223994
ReEnergy Livermore Falls,biomass,38.0,1716.5864132941967,0,1943.7549308824114
Consumer Operations LLC,natural gas,41.0,310.3539339368813,0,731.6372513572393
Savannah River Mill,petroleum,126.6,1673.8991898596598,0,1236.3243781830333
Georgia-Pacific Muskogee,natural gas,67.5,1055.9286936217632,0,425.18557428702974
Lumberton,biomass,34.7,1586.4920948772642,0,1278.01776613429
Sycamore Energy LLC,biomass,5.2,2535.810002112567,0,2310.655694860107
Indiana Harbor West,natural gas,74.2,508.1292400774533,0,527.1713761303785
Cleveland Works,other,99.3,912.0732730866222,0,957.1877357256889
Kingsburg Cogen,natural gas,33.8,2493.737662976096,0,2399.5090444771326
Clark University,natural gas,2.0,1640.9434702691065,0,1774.9552797950519
Pensacola Florida Plant,natural gas,98.0,1639.2545329980296,0,1021.2579163672165
Indian Orchard Plant 1,natural gas,3.2,1588.881267876055,0,1716.4025884066546
Ascend Performance Materials Texas Inc.,natural gas,47.7,1760.7968144330114,0,1089.1997667941332
Dillon Hydro Plant,hydroelectric,1.8,1300.343300174338,0,1183.2142380193154
Williams Fork Hydro Plant,hydroelectric,3.5,1287.3270122923004,0,1196.129038210941
North Fork Hydro Plant,hydroelectric,5.5,1281.3553301132235,0,1149.8584905849489
Gross Hydro Plant,hydroelectric,8.0,1229.7608194083034,0,1123.4599055149417
International Paper - Orange,biomass,33.2,1637.6475133862432,0,958.6966342636945
Inland Paperboard Packaging Rome,biomass,61.0,1308.2737113750081,0,804.3091397277811
New-Indy Ontario Mill,natural gas,29.4,2492.294821747571,0,2305.209895807254
Anheuser-Busch St Louis,natural gas,26.1,712.2592561564329,0,188.13026830721424
Anheuser-Busch Jacksonville,natural gas,8.7,1839.4844127815932,0,1347.6662522305908
Mosaic New Wales Operations,other,112.0,2087.0766657713866,0,1545.7861731307355
Camden Resource Recovery Facility,biomass,33.0,1482.763276061614,0,1486.687939067076
ExxonMobil Baytown Refinery,natural gas,141.5,1703.028988702971,0,1030.6386372483842
Sunray 2,solar,20.0,2386.0195744108364,0,2213.2716980171804
Sunray 3,solar,13.8,2386.0195744108364,0,2213.2716980171804
Lockhart Solar PV, LLC,solar,85.0,2414.8189262385863,0,2253.202674050411
SEGS IX,solar,88.0,2413.309258289164,0,2251.542405518736
LAC Courte Oreilles Hydroelect,hydroelectric,3.2,130.43167269981979,0,799.1087483882624
Muck Valley Hydroelectric,hydroelectric,29.9,2413.933491913547,0,2466.308809429579
ReEnergy Black River,biomass,55.0,1282.877142939409,0,1499.7161402020645
Fourth Branch Hydroelectric Facility,hydroelectric,3.3,1477.1977667387619,0,1631.0688808956072
Puente Hills Energy Recovery,biomass,45.0,2529.6459292608956,0,2347.850129483387
Expander Turbine,other,18.8,508.2186278298163,0,530.4185910852141
Wisconsin Rapids Pulp Mill,biomass,64.7,174.02890347999138,0,660.6806041419635
Mammoth G3,geothermal,9.9,2381.6725233487437,0,2314.3913782536565
Mammoth G1,geothermal,6.6,2382.058028809449,0,2314.8058713281994
Mammoth G2,geothermal,9.9,2381.5941015703706,0,2314.3372080195413
Boise Cascade International Falls,biomass,40.0,430.0666431718802,0,1097.4926094009136
International Falls Power,hydroelectric,14.2,430.16569924265775,0,1097.6287999451408
DeRidder Mill,biomass,61.5,1563.5479246767165,0,883.7297853718668
Upper Beaver Falls Project,hydroelectric,1.5,1312.9823931424992,0,1521.1977839791052
Rumford Falls Hydro Facility,hydroelectric,52.5,1678.0070115599005,0,1910.1413088143904
Sheldon Springs Hydroelectric,hydroelectric,24.0,1489.0248277450096,0,1740.379678818451
Rumford Cogeneration,biomass,85.0,1684.7669749198528,0,1916.9384903405637
Kern River Cogeneration,natural gas,288.0,2511.757405381671,0,2380.341860272382
Mid-Set Cogeneration,natural gas,36.0,2571.907693273428,0,2439.571403215709
Wheelabrator Hudson Falls,biomass,11.5,1470.944286793121,0,1649.5907238053069
Amalgamated Sugar Twin Falls,natural gas,8.5,1822.3794776987818,0,1902.2604107764625
Finch Paper,biomass,23.0,1467.2368219561313,0,1645.9924632972848
Milton Hydro,hydroelectric,0.7,1673.7452498865382,0,1858.83932760969
Dayton Hydro,hydroelectric,3.6,463.49125145693176,0,421.4889431624619
Lederle Laboratories,natural gas,21.7,1512.7721719358372,0,1582.7273317633317
Benton Falls Associates,hydroelectric,4.0,1761.5177252688975,0,1994.1954769460885
Craven County Wood Energy LP,biomass,47.0,1654.548524837422,0,1407.9288298978722
Dodge Falls Associates,hydroelectric,5.0,1571.888510567288,0,1791.0286462178306
Feeder Dam Hydro Plant,hydroelectric,4.7,1465.481677983,0,1643.343531635409
Beebee Island Hydro Plant,hydroelectric,8.6,1273.3780430314127,0,1487.4204307372092
Grand River,biomass,3.2,623.7820854026381,0,785.4077696547861
Dexter Plant,hydroelectric,4.0,1262.2876854842461,0,1478.0947322848515
Theresa Plant,hydroelectric,1.3,1277.7793593243152,0,1504.061541563597
Diamond Island Plant,hydroelectric,1.2,1275.0026674453943,0,1489.096218607211
Hailesboro 4 Plant,hydroelectric,1.4,1303.7497868923945,0,1533.8190461449824
Copenhagen Plant,hydroelectric,3.1,1294.359781979655,0,1503.8480432751144
Beaver Valley Patterson Dam,hydroelectric,1.2,1050.6608028847866,0,1052.3957334641127
Pyrites Plant,hydroelectric,7.7,1320.6692423577952,0,1560.4641573609356
San Jose Cogeneration,natural gas,5.6,2628.846607270073,0,2577.7390552445218
High Shoals Hydro (NC),hydroelectric,1.8,1390.9699152972514,0,1058.2320976479314
Formosa Utility Venture Ltd,natural gas,829.8,1845.2104295500835,0,1184.3796642000907
Brassua Hydroelectric Project,hydroelectric,3.6,1726.7748562737968,0,2000.9477212107163
Boott Hydropower,hydroelectric,21.7,1667.7784262062062,0,1820.5684727917999
Jesup Plant,biomass,64.7,1709.603952634177,0,1238.7728168073788
Fernandina Plant,biomass,42.0,1824.3564979460311,0,1341.1193127006904
Algonquin Windsor Locks,natural gas,64.0,1588.9679728320189,0,1705.4954419763412
Port Arthur Texas Refinery,natural gas,30.3,1666.9587285154353,0,988.4346232556268
Errol Hydroelectric Project,hydroelectric,3.0,1635.392663605597,0,1877.7355361944628
Cameron Ridge LLC,wind,59.6,2484.1687554989053,0,2334.8063979784083
Agrilectric Power Partners Ltd,biomass,11.1,1635.1270050369144,0,954.7941204490536
Ridgetop Energy LLC,wind,29.0,2484.5664152515856,0,2335.0645863265163
Ebensburg Power,coal,50.0,1182.0269357704096,0,1180.5755591189204
Brunswick Cellulose,biomass,72.2,1771.4633854618544,0,1297.8408056689404
Georgia-Pacific Crossett LLC,natural gas,28.0,1304.7051479535164,0,626.2459521511508
Gilman Mill,hydroelectric,4.3,1594.5420943001461,0,1822.0861328425829
Georgia-Pacific Monticello Paper,biomass,81.5,1481.6122712680353,0,820.2178790953293
Georgia-Pacific Palatka Operations,biomass,69.7,1913.4538720613343,0,1407.1439446925453
Woodland Pulp, LLC,biomass,63.7,1920.0966787456105,0,2172.7705015867023
CH Resources Beaver Falls,natural gas,78.1,1312.4476219965215,0,1520.801838124006
Carthage Energy LLC,natural gas,61.1,1295.6602158406915,0,1509.4434986983472
CH Resources Syracuse,natural gas,83.2,1269.92318143793,0,1435.4948220771898
Civic Center,natural gas,23.6,2543.8026346344013,0,2365.531373349996
Pine Bluff Mill,biomass,60.9,1184.7047804316878,0,506.9276727283272
Wheelabrator Baltimore Refuse,biomass,61.3,1404.6997598497248,0,1359.105527063311
CE Leathers,geothermal,42.0,2407.706914310227,0,2171.2451228916734
Del Ranch Company,geothermal,42.0,2412.306622546436,0,2176.190301010076
Hopewell Cogeneration,natural gas,378.3,1485.131702631728,0,1329.9679237865653
Elmore Company,geothermal,49.0,2410.4673395437253,0,2174.529465834617
Covanta Hempstead,biomass,71.8,1560.4319269546936,0,1616.9764543923673
